Trained Samples, Block Average Training Error
221250,0.080359562
221500,0.152505962
221750,0.105522727
222000,0.141907939
222250,0.071084078
222500,0.123502761
222750,0.286117477
223000,0.171395899
223250,0.123613322
223500,0.065852138
223750,0.062899323
224000,0.135922912
224250,0.16583631
224500,0.103890976
224750,0.104419197
225000,0.106392743
225250,0.095794271
225500,0.090760597
225750,0.127506505
226000,0.107319214
226250,0.0793772
226500,0.134401502
226750,0.141661361
227000,0.065320753
227250,0.106034151
227500,0.071616974
227750,0.078594488
228000,0.079155578
228250,0.087214319
228500,0.119982024
228750,0.050173881
229000,0.086493433
229250,0.125517609
229500,0.074941433
229750,0.111149466
230000,0.119202975
230250,0.135623129
230500,0.142475728
230750,0.091306097
231000,0.063143387
231250,0.031209276
231500,0.083945171
231750,0.110864516
232000,0.052121543
232250,0.129385891
232500,0.151848743
232750,0.162048192
233000,0.101712464
233250,0.069462701
233500,0.105485919
233750,0.228812895
234000,0.05354148
234250,0.10278691
234500,0.068298844
234750,0.140842847
235000,0.15130664
235250,0.062638331
235500,0.09867854
235750,0.180163205
236000,0.193352152
236250,0.120901295
236500,0.135442589
236750,0.087188131
237000,0.094139858
237250,0.090525476
237500,0.134819214
237750,0.112244481
238000,0.090354852
238250,0.125062176
238500,0.059388637
238750,0.065612952
239000,0.054238679
239250,0.017753303
239500,0.049593654
239750,0.118191556
240000,0.13532994
240250,0.186598069
240500,0.125575227
240750,0.128896465
241000,0.093392176
241250,0.124629591
241500,0.198748088
241750,0.214425481
242000,0.106254253
242250,0.132027024
242500,0.126801679
242750,0.119982649
243000,0.111834745
243250,0.120293696
243500,0.116615661
243750,0.150750242
244000,0.195429609
244250,0.125376186
244500,0.076617665
244750,0.05545351
245000,0.113956949
245250,0.160396993
245500,0.080206313
245750,0.149247579
246000,0.06858187
246250,0.063365733
246500,0.063178628
246750,0.046065699
247000,0.170513949
247250,0.120275744
247500,0.12316796
247750,0.158288704
248000,0.065895855
248250,0.149856406
248500,0.098097569
248750,0.075063353
249000,0.085030091
249250,0.130867933
249500,0.116658936
249750,0.124651639
250000,0.137679759
250250,0.122853612
250500,0.126608224
250750,0.072588664
251000,0.119279803
251250,0.115579822
251500,0.060041755
251750,0.135082794
252000,0.121751381
252250,0.05478947
252500,0.048905901
252750,0.082842895
253000,0.125356668
253250,0.178624623
253500,0.111339338
253750,0.071238356
254000,0.140848086
254250,0.104867575
254500,0.091814606
254750,0.141121955
255000,0.190231942
255250,0.081859525
255500,0.170630935
255750,0.147577705
256000,0.192191112
256250,0.124762197
256500,0.077471979
256750,0.154867996
257000,0.150974219
257250,0.105186563
257500,0.094970476
257750,0.092178071
258000,0.074729509
258250,0.060158543
258500,0.105629599
258750,0.091553542
259000,0.105981856
259250,0.107489563
259500,0.118140784
259750,0.071468097
260000,0.133958392
260250,0.116367467
260500,0.111998759
260750,0.14626579
261000,0.112630309
261250,0.103397538
261500,0.115908458
261750,0.128482973
262000,0.07550468
262250,0.101863858
262500,0.078606652
262750,0.157691061
263000,0.072300925
263250,0.111024743
263500,0.151000642
263750,0.096868978
264000,0.126140553
264250,0.050971771
264500,0.170170982
264750,0.173143646
265000,0.080920535
265250,0.111577117
265500,0.043141924
265750,0.099455287
266000,0.100670144
266250,0.089121342
266500,0.110809812
266750,0.146922321
267000,0.104108229
267250,0.070955411
267500,0.10986012
267750,0.136027676
268000,0.121883133
268250,0.136088432
268500,0.131969475
268750,0.096050648
269000,0.069458584
269250,0.132487137
269500,0.217621835
269750,0.164488861
270000,0.103267123
270250,0.100271807
270500,0.082873096
270750,0.175089293
271000,0.128791131
271250,0.183246825
271500,0.065755988
271750,0.134405117
272000,0.106006095
272250,0.084889561
272500,0.122881502
272750,0.113365981
273000,0.0904289
273250,0.172841501
273500,0.047274003
273750,0.081885564
274000,0.117180484
274250,0.12204582
274500,0.099803945
274750,0.148301604
275000,0.096151295
275250,0.085997889
275500,0.130257521
275750,0.112380848
276000,0.078758208
276250,0.120222051
276500,0.111417898
276750,0.12839399
277000,0.108075618
277250,0.101877563
277500,0.094072608
277750,0.105510921
278000,0.102157522
278250,0.077973641
278500,0.081331107
278750,0.164506773
279000,0.080006901
279250,0.117619956
279500,0.093622459
279750,0.091227885
280000,0.088165017
280250,0.107595772
280500,0.162072269
280750,0.210259432
281000,0.078556392
281250,0.105657206
281500,0.14966103
281750,0.075941872
282000,0.080459426
282250,0.10858899
282500,0.13602034
282750,0.131981977
283000,0.126749518
283250,0.165501649
283500,0.079840913
283750,0.104076158
284000,0.154019929
284250,0.148723858
284500,0.066527837
284750,0.148139004
285000,0.1451278
285250,0.108418347
285500,0.128726599
285750,0.133966616
286000,0.124244434
286250,0.09258868
286500,0.205585487
286750,0.142367746
287000,0.155340338
287250,0.122115532
287500,0.173422345
287750,0.065132599
288000,0.170274256
288250,0.068758982
288500,0.090209035
288750,0.118992725
289000,0.159042153
289250,0.116738846
289500,0.061271522
289750,0.069105946
290000,0.120129287
290250,0.150976201
290500,0.1261902
290750,0.078465971
291000,0.129602406
291250,0.032065015
291500,0.08586241
291750,0.077939321
292000,0.084110224
292250,0.102968353
292500,0.137549134
292750,0.081541524
293000,0.055878652
293250,0.074541754
293500,0.060174163
293750,0.106021222
294000,0.101851385
294250,0.10503794
294500,0.043442123
294750,0.103934128
295000,0.067014681
295250,0.067030717
295500,0.138135197
295750,0.123590734
296000,0.130139003
296250,0.086372967
296500,0.122374463
296750,0.105863642
297000,0.140124838
297250,0.110998726
297500,0.077859072
297750,0.108967714
298000,0.072469514
298250,0.106608666
298500,0.089821549
298750,0.043944461
299000,0.074005511
299250,0.035105471
299500,0.072519169
299750,0.11437839
300000,0.100569885
300250,0.154001009
300500,0.110448583
300750,0.169169397
301000,0.084142713
301250,0.160669499
301500,0.106574792
301750,0.124684175
302000,0.152209654
302250,0.094406743
302500,0.078238732
302750,0.096390954
303000,0.100539031
303250,0.120663251
303500,0.084434764
303750,0.091799446
304000,0.119050303
304250,0.096792547
304500,0.109142033
304750,0.102878506
305000,0.07804964
305250,0.140828413
305500,0.07978083
305750,0.176739204
306000,0.117830087
306250,0.12574722
306500,0.066491264
306750,0.086038731
307000,0.094712197
307250,0.094389358
307500,0.095417942
307750,0.150800957
308000,0.043578351
308250,0.153471332
308500,0.174709332
308750,0.181284589
309000,0.055406899
309250,0.085490332
309500,0.136013988
309750,0.128679103
310000,0.130191767
310250,0.116151625
310500,0.107175345
310750,0.115950849
311000,0.257770897
311250,0.187168994
311500,0.11742466
311750,0.089515224
312000,0.080320504
312250,0.086270354
312500,0.035980638
312750,0.060155334
313000,0.039430617
313250,0.153515058
313500,0.165088089
313750,0.156006781
314000,0.107683265
314250,0.193914016
314500,0.138795917
314750,0.089832775
315000,0.169735675
315250,0.109021224
315500,0.109144096
315750,0.105930547
316000,0.149647266
316250,0.137237283
316500,0.068805586
316750,0.169001562
317000,0.120991865
317250,0.093717331
317500,0.182807537
317750,0.133920208
318000,0.065235546
318250,0.08895224
318500,0.097788258
318750,0.15506657
319000,0.153599989
319250,0.176331384
319500,0.191693429
319750,0.09090783
320000,0.101246118
320250,0.1671271
320500,0.068408248
320750,0.175736281
321000,0.151849268
321250,0.111530085
321500,0.163857162
321750,0.143970623
322000,0.125434885
322250,0.09723013
322500,0.067810854
322750,0.112541827
323000,0.11087007
323250,0.115712712
323500,0.131124597
323750,0.154498316
324000,0.081083528
324250,0.172317399
324500,0.129474101
324750,0.163400141
325000,0.098003245
325250,0.101370708
325500,0.13094105
325750,0.15111643
326000,0.096883533
326250,0.041511129
326500,0.097392623
326750,0.137243138
327000,0.194414178
327250,0.155515117
327500,0.089036432
327750,0.128499471
328000,0.101393534
328250,0.174240502
328500,0.17853651
328750,0.162113191
329000,0.149642655
329250,0.078414526
329500,0.190828936
329750,0.117650704
330000,0.079754471
330250,0.069865174
330500,0.088276367
330750,0.118812529
331000,0.135711611
331250,0.111201048
331500,0.068011016
331750,0.109506816
332000,0.062495435
332250,0.12291191
332500,0.1143222
332750,0.232501712
333000,0.10523519
333250,0.19859782
333500,0.114889987
333750,0.082744716
334000,0.128370635
334250,0.091287712
334500,0.079707532
334750,0.1840337
335000,0.060518933
335250,0.099309128
335500,0.091834168
335750,0.048986131
336000,0.057834896
336250,0.218276911
336500,0.182060822
336750,0.229600971
337000,0.083623733
337250,0.155849241
337500,0.088272612
337750,0.09548608
338000,0.092861095
338250,0.101554612
338500,0.106314329
338750,0.08255195
339000,0.101858089
339250,0.093529127
339500,0.083097147
339750,0.161895477
340000,0.078649845
340250,0.147921642
340500,0.067820525
340750,0.192020488
341000,0.079618317
341250,0.062107435
341500,0.148420309
341750,0.177753368
342000,0.092915185
342250,0.139869051
342500,0.154309086
342750,0.176807743
343000,0.129794855
343250,0.142304346
343500,0.079186582
343750,0.065494053
344000,0.111080075
344250,0.126830307
344500,0.142143477
344750,0.143108687
345000,0.155246389
345250,0.130093429
345500,0.149968503
345750,0.111142792
346000,0.115541683
346250,0.121569913
346500,0.119243866
346750,0.150924325
347000,0.093595357
347250,0.081465028
347500,0.112013939
347750,0.06214842
348000,0.118329194
348250,0.047394651
348500,0.131969321
348750,0.118473427
349000,0.1598164
349250,0.16196744
349500,0.067656226
349750,0.232736213
350000,0.079655739
350250,0.113255396
350500,0.141054612
350750,0.080114656
351000,0.115739327
351250,0.04998317
351500,0.064428072
351750,0.051554843
352000,0.071863273
352250,0.165073483
352500,0.153649397
352750,0.13086553
353000,0.124353787
353250,0.196167833
353500,0.07420368
353750,0.138481029
354000,0.063405681
354250,0.081955918
354500,0.077948468
354750,0.13632337
355000,0.112635789
355250,0.073822964
355500,0.167590997
355750,0.121149396
356000,0.169168398
356250,0.104823311
356500,0.114055025
356750,0.056361853
357000,0.103361971
357250,0.10838993
357500,0.109512685
357750,0.13273733
358000,0.079702954
358250,0.157022176
358500,0.121606105
358750,0.0630504
359000,0.143685437
359250,0.082974228
359500,0.101606339
359750,0.133031985
360000,0.158773288
360250,0.151190811
360500,0.119633562
360750,0.104723302
361000,0.114957929
361250,0.176739728
361500,0.13287247
361750,0.11974603
362000,0.161924779
362250,0.173044744
362500,0.110224109
362750,0.13815834
363000,0.210534021
363250,0.138149771
363500,0.184264999
363750,0.182014561
364000,0.176831862
364250,0.177879202
364500,0.10245877
364750,0.094937597
365000,0.197997636
365250,0.110877677
365500,0.110482625
365750,0.148744231
366000,0.147373481
366250,0.079219951
366500,0.102967185
366750,0.06428866
367000,0.074354216
367250,0.058336121
367500,0.049537458
367750,0.175746113
368000,0.08947762
368250,0.11788561
368500,0.16785388
368750,0.125869283
369000,0.052148767
369250,0.066831874
369500,0.078253177
369750,0.131433257
370000,0.091641303
370250,0.103325836
370500,0.108824077
370750,0.108527883
371000,0.201084048
371250,0.171106595
371500,0.138570507
371750,0.096722425
372000,0.094891521
372250,0.13313265
372500,0.105290662
372750,0.087146549
373000,0.090411095
373250,0.151628518
373500,0.157218134
373750,0.131075553
374000,0.089245611
374250,0.261202377
374500,0.187327521
374750,0.133843314
375000,0.178047415
375250,0.167153683
375500,0.170288592
375750,0.123973182
376000,0.145614994
376250,0.155025273
376500,0.133545451
376750,0.210519681
377000,0.169578095
377250,0.164565632
377500,0.210715155
377750,0.164351026
378000,0.122864183
378250,0.064120462
378500,0.088336836
378750,0.147276731
379000,0.106675459
379250,0.170888711
379500,0.178841264
379750,0.066977994
380000,0.06297868
380250,0.170113185
380500,0.091453822
380750,0.164734246
381000,0.1230707
381250,0.099532755
381500,0.171041775
381750,0.160214522
382000,0.103603337
382250,0.107712127
382500,0.185016157
382750,0.124275917
383000,0.06195684
383250,0.089067624
383500,0.268730944
383750,0.090352613
384000,0.135795376
384250,0.122676797
384500,0.136888376
384750,0.129433818
385000,0.105351115
385250,0.129508574
385500,0.136227998
385750,0.102164174
386000,0.094483957
386250,0.101085972
386500,0.071121259
386750,0.109326505
387000,0.129508913
387250,0.149293823
387500,0.099020952
387750,0.162946808
388000,0.149891402
388250,0.135765708
388500,0.17320909
388750,0.140897342
389000,0.189794724
389250,0.131998349
389500,0.165311878
389750,0.179816065
390000,0.136275781
390250,0.104940712
390500,0.061261619
390750,0.188633265
391000,0.195102192
391250,0.1015779
391500,0.101245408
391750,0.13112973
392000,0.098953336
392250,0.14672081
392500,0.208765705
392750,0.200053173
393000,0.129450025
393250,0.144663236
393500,0.113831472
393750,0.113931726
394000,0.167605236
394250,0.165183629
394500,0.104325012
394750,0.229708478
395000,0.119072575
395250,0.146950345
395500,0.154954173
395750,0.104720194
396000,0.088643236
396250,0.11416032
396500,0.098936543
396750,0.094293225
397000,0.070511666
397250,0.087210212
397500,0.101623914
397750,0.118925937
398000,0.093056665
398250,0.1223451
398500,0.129076188
398750,0.220555791
399000,0.181830961
399250,0.156176821
399500,0.075421197
399750,0.143900283
400000,0.085394948
400250,0.162374119
400500,0.138551644
400750,0.254928959
401000,0.170578245
401250,0.120248262
401500,0.196504938
401750,0.13197382
402000,0.083809664
402250,0.11582601
402500,0.068451749
402750,0.191984309
403000,0.198111704
403250,0.166446626
403500,0.18065108
403750,0.067935619
404000,0.104002169
404250,0.155273887
404500,0.064597449
404750,0.079158475
405000,0.170367309
405250,0.058902076
405500,0.165199616
405750,0.078742578
406000,0.089047376
406250,0.151805983
406500,0.068376181
406750,0.105951625
407000,0.142531981
407250,0.104745597
407500,0.101987324
407750,0.135401063
408000,0.107762553
408250,0.072897969
408500,0.129053009
408750,0.072868777
409000,0.176067591
409250,0.139883846
409500,0.124240283
409750,0.152147751
410000,0.055834221
410250,0.120975839
410500,0.197853789
410750,0.109662937
411000,0.164553769
411250,0.082795107
411500,0.126216348
411750,0.155609022
412000,0.130841504
412250,0.123463303
412500,0.162863829
412750,0.120370004
413000,0.105810748
413250,0.089582781
413500,0.052530916
413750,0.14477812
414000,0.085376878
414250,0.064756888
414500,0.064612077
414750,0.266294662
415000,0.138374241
415250,0.097791534
415500,0.21506038
415750,0.198630841
416000,0.171889985
416250,0.123096852
416500,0.086224558
416750,0.075633643
417000,0.157545489
417250,0.225669852
417500,0.111261067
417750,0.08071486
418000,0.111839627
418250,0.116622518
418500,0.146626162
418750,0.092981326
419000,0.158342493
419250,0.063261279
419500,0.113793121
419750,0.118610652
420000,0.142477757
420250,0.102519416
420500,0.099020218
420750,0.074217373
421000,0.157980256
421250,0.100579335
421500,0.16074013
421750,0.128354947
422000,0.180674284
422250,0.08422572
422500,0.130916056
422750,0.157505266
423000,0.135197122
423250,0.226514361
423500,0.124433158
423750,0.172608801
424000,0.123348698
424250,0.218022982
424500,0.08947067
424750,0.118868281
425000,0.155806168
425250,0.123880519
425500,0.171276063
425750,0.149133258
426000,0.173231467
426250,0.123430065
426500,0.076235209
426750,0.085973709
427000,0.123690687
427250,0.109315471
427500,0.077325674
427750,0.092087861
428000,0.163482758
428250,0.138164722
428500,0.137563777
428750,0.172195419
429000,0.092241539
429250,0.099437242
429500,0.146491953
429750,0.173598765
430000,0.114598349
430250,0.132573451
430500,0.174688488
430750,0.210870887
431000,0.161540574
431250,0.125845386
431500,0.118677225
431750,0.098304687
432000,0.125099294
432250,0.093736571
432500,0.122077194
432750,0.127865838
433000,0.111871397
433250,0.204544307
433500,0.126131687
433750,0.130554765
434000,0.112047601
434250,0.312208776
434500,0.131282388
434750,0.127774822
435000,0.112407775
435250,0.20513593
435500,0.200541975
435750,0.090540955
436000,0.156532739
436250,0.120739542
436500,0.15698636
436750,0.204813783
437000,0.125825292
437250,0.152247564
